Entity,Code,Day,Weekly deaths per million people
Australia,AUS,2020-06-01,0.0
Australia,AUS,2020-06-02,0.0
Australia,AUS,2020-06-03,0.0
Australia,AUS,2020-06-04,0.0
Australia,AUS,2020-06-05,0.0
Australia,AUS,2020-06-06,0.0
Australia,AUS,2020-06-07,0.0
Australia,AUS,2020-06-08,0.0
Australia,AUS,2020-06-09,0.0
Australia,AUS,2020-06-10,0.0
Australia,AUS,2020-06-11,0.0
Australia,AUS,2020-06-12,0.0
Australia,AUS,2020-06-13,0.0
Australia,AUS,2020-06-14,0.0
Australia,AUS,2020-06-15,0.0
Australia,AUS,2020-06-16,0.0
Australia,AUS,2020-06-17,0.0
Australia,AUS,2020-06-18,0.0
Australia,AUS,2020-06-19,0.0
Australia,AUS,2020-06-20,0.0
Australia,AUS,2020-06-21,0.0
Australia,AUS,2020-06-22,0.0
Australia,AUS,2020-06-23,0.0
Australia,AUS,2020-06-24,0.0
Australia,AUS,2020-06-25,0.0
Australia,AUS,2020-06-26,0.0
Australia,AUS,2020-06-27,0.0
Australia,AUS,2020-06-28,0.0381665
Australia,AUS,2020-06-29,0.0381665
Australia,AUS,2020-06-30,0.0381665
Australia,AUS,2020-07-01,0.0381665
Australia,AUS,2020-07-02,0.0381665
Australia,AUS,2020-07-03,0.0381665
Australia,AUS,2020-07-04,0.0381665
Australia,AUS,2020-07-05,0.0381665
Australia,AUS,2020-07-06,0.0381665
Australia,AUS,2020-07-07,0.0381665
Australia,AUS,2020-07-08,0.0381665
Australia,AUS,2020-07-09,0.0381665
Australia,AUS,2020-07-10,0.0381665
Australia,AUS,2020-07-11,0.0381665
Australia,AUS,2020-07-12,0.152666
Australia,AUS,2020-07-13,0.152666
Australia,AUS,2020-07-14,0.152666
Australia,AUS,2020-07-15,0.152666
Australia,AUS,2020-07-16,0.152666
Australia,AUS,2020-07-17,0.152666
Australia,AUS,2020-07-18,0.152666
Australia,AUS,2020-07-19,0.610664
Australia,AUS,2020-07-20,0.610664
Australia,AUS,2020-07-21,0.610664
Australia,AUS,2020-07-22,0.610664
Australia,AUS,2020-07-23,0.610664
Australia,AUS,2020-07-24,0.610664
Australia,AUS,2020-07-25,0.610664
Australia,AUS,2020-07-26,1.7174926
Australia,AUS,2020-07-27,1.7174926
Australia,AUS,2020-07-28,1.7174926
Australia,AUS,2020-07-29,1.7174926
Australia,AUS,2020-07-30,1.7174926
Australia,AUS,2020-07-31,1.7174926
Australia,AUS,2020-08-01,1.7174926
Australia,AUS,2020-08-02,3.6258175
Australia,AUS,2020-08-03,3.6258175
Australia,AUS,2020-08-04,3.6258175
Australia,AUS,2020-08-05,3.6258175
Australia,AUS,2020-08-06,3.6258175
Australia,AUS,2020-08-07,3.6258175
Australia,AUS,2020-08-08,3.6258175
Australia,AUS,2020-08-09,4.045649
Australia,AUS,2020-08-10,4.045649
Australia,AUS,2020-08-11,4.045649
Australia,AUS,2020-08-12,4.045649
Australia,AUS,2020-08-13,4.045649
Australia,AUS,2020-08-14,4.045649
Australia,AUS,2020-08-15,4.045649
Australia,AUS,2020-08-16,5.2669773
Australia,AUS,2020-08-17,5.2669773
Australia,AUS,2020-08-18,5.2669773
Australia,AUS,2020-08-19,5.2669773
Australia,AUS,2020-08-20,5.2669773
Australia,AUS,2020-08-21,5.2669773
Australia,AUS,2020-08-22,5.2669773
Australia,AUS,2020-08-23,4.350981
Australia,AUS,2020-08-24,4.350981
Australia,AUS,2020-08-25,4.350981
Australia,AUS,2020-08-26,4.350981
Australia,AUS,2020-08-27,4.350981
Australia,AUS,2020-08-28,4.350981
Australia,AUS,2020-08-29,4.350981
Australia,AUS,2020-08-30,3.7021506
Australia,AUS,2020-08-31,3.7021506
Australia,AUS,2020-09-01,3.7021506
Australia,AUS,2020-09-02,3.7021506
Australia,AUS,2020-09-03,3.7021506
Australia,AUS,2020-09-04,3.7021506
Australia,AUS,2020-09-05,3.7021506
Australia,AUS,2020-09-06,2.2136571
Australia,AUS,2020-09-07,2.2136571
Australia,AUS,2020-09-08,2.2136571
Australia,AUS,2020-09-09,2.2136571
Australia,AUS,2020-09-10,2.2136571
Australia,AUS,2020-09-11,2.2136571
Australia,AUS,2020-09-12,2.2136571
Australia,AUS,2020-09-13,1.7556591
Australia,AUS,2020-09-14,1.7556591
Australia,AUS,2020-09-15,1.7556591
Australia,AUS,2020-09-16,1.7556591
Australia,AUS,2020-09-17,1.7556591
Australia,AUS,2020-09-18,1.7556591
Australia,AUS,2020-09-19,1.7556591
Australia,AUS,2020-09-20,1.373994
Australia,AUS,2020-09-21,1.373994
Australia,AUS,2020-09-22,1.373994
Australia,AUS,2020-09-23,1.373994
Australia,AUS,2020-09-24,1.373994
Australia,AUS,2020-09-25,1.373994
Australia,AUS,2020-09-26,1.373994
Australia,AUS,2020-09-27,0.87782955
Australia,AUS,2020-09-28,0.87782955
Australia,AUS,2020-09-29,0.87782955
Australia,AUS,2020-09-30,0.87782955
Australia,AUS,2020-10-01,0.87782955
Australia,AUS,2020-10-02,0.87782955
Australia,AUS,2020-10-03,0.87782955
Australia,AUS,2020-10-04,0.7251635
Australia,AUS,2020-10-05,0.7251635
Australia,AUS,2020-10-06,0.7251635
Australia,AUS,2020-10-07,0.7251635
Australia,AUS,2020-10-08,0.7251635
Australia,AUS,2020-10-09,0.7251635
Australia,AUS,2020-10-10,0.7251635
Australia,AUS,2020-10-11,0.19083251
Australia,AUS,2020-10-12,0.19083251
Australia,AUS,2020-10-13,0.19083251
Australia,AUS,2020-10-14,0.19083251
Australia,AUS,2020-10-15,0.19083251
Australia,AUS,2020-10-16,0.19083251
Australia,AUS,2020-10-17,0.19083251
Australia,AUS,2020-10-18,0.0381665
Australia,AUS,2020-10-19,0.0381665
Australia,AUS,2020-10-20,0.0381665
Australia,AUS,2020-10-21,0.0381665
Australia,AUS,2020-10-22,0.0381665
Australia,AUS,2020-10-23,0.0381665
Australia,AUS,2020-10-24,0.0381665
Australia,AUS,2020-10-25,0.076333
Australia,AUS,2020-10-26,0.076333
Australia,AUS,2020-10-27,0.076333
Australia,AUS,2020-10-28,0.076333
Australia,AUS,2020-10-29,0.076333
Australia,AUS,2020-10-30,0.076333
Australia,AUS,2020-10-31,0.076333
Australia,AUS,2020-11-01,0.0
Australia,AUS,2020-11-02,0.0
Australia,AUS,2020-11-03,0.0
Australia,AUS,2020-11-04,0.0
Australia,AUS,2020-11-05,0.0
Australia,AUS,2020-11-06,0.0
Australia,AUS,2020-11-07,0.0
Australia,AUS,2020-11-08,0.0
Australia,AUS,2020-11-09,0.0
Australia,AUS,2020-11-10,0.0
Australia,AUS,2020-11-11,0.0
Australia,AUS,2020-11-12,0.0
Australia,AUS,2020-11-13,0.0
Australia,AUS,2020-11-14,0.0
Australia,AUS,2020-11-15,0.1144995
Australia,AUS,2020-11-16,0.1144995
Australia,AUS,2020-11-17,0.1144995
Australia,AUS,2020-11-18,0.1144995
Australia,AUS,2020-11-19,0.1144995
Australia,AUS,2020-11-20,0.1144995
Australia,AUS,2020-11-21,0.1144995
Australia,AUS,2020-11-22,0.0
Australia,AUS,2020-11-23,0.0
Australia,AUS,2020-11-24,0.0
Australia,AUS,2020-11-25,0.0
Australia,AUS,2020-11-26,0.0
Australia,AUS,2020-11-27,0.0
Australia,AUS,2020-11-28,0.0
Australia,AUS,2020-11-29,0.0381665
Australia,AUS,2020-11-30,0.0381665
Australia,AUS,2020-12-01,0.0381665
Australia,AUS,2020-12-02,0.0381665
Australia,AUS,2020-12-03,0.0381665
Australia,AUS,2020-12-04,0.0381665
Australia,AUS,2020-12-05,0.0381665
Australia,AUS,2020-12-06,0.0381665
Australia,AUS,2020-12-07,0.0381665
Australia,AUS,2020-12-08,0.0381665
Australia,AUS,2020-12-09,0.0381665
Australia,AUS,2020-12-10,0.0381665
Australia,AUS,2020-12-11,0.0381665
Australia,AUS,2020-12-12,0.0381665
Australia,AUS,2020-12-13,0.0
Australia,AUS,2020-12-14,0.0
Australia,AUS,2020-12-15,0.0
Australia,AUS,2020-12-16,0.0
Australia,AUS,2020-12-17,0.0
Australia,AUS,2020-12-18,0.0
Australia,AUS,2020-12-19,0.0
Australia,AUS,2020-12-20,0.0
Australia,AUS,2020-12-21,0.0
Australia,AUS,2020-12-22,0.0
Australia,AUS,2020-12-23,0.0
Australia,AUS,2020-12-24,0.0
Australia,AUS,2020-12-25,0.0
Australia,AUS,2020-12-26,0.0
Australia,AUS,2020-12-27,0.0381665
Australia,AUS,2020-12-28,0.0381665
Australia,AUS,2020-12-29,0.0381665
Australia,AUS,2020-12-30,0.0381665
Australia,AUS,2020-12-31,0.0381665
Australia,AUS,2021-01-01,0.0381665
Australia,AUS,2021-01-02,0.0381665
Australia,AUS,2021-01-03,0.076333
Australia,AUS,2021-01-04,0.076333
Australia,AUS,2021-01-05,0.076333
Australia,AUS,2021-01-06,0.076333
Australia,AUS,2021-01-07,0.076333
Australia,AUS,2021-01-08,0.076333
Australia,AUS,2021-01-09,0.076333
Australia,AUS,2021-01-10,0.0
Australia,AUS,2021-01-11,0.0
Australia,AUS,2021-01-12,0.0
Australia,AUS,2021-01-13,0.0
Australia,AUS,2021-01-14,0.0
Australia,AUS,2021-01-15,0.0
Australia,AUS,2021-01-16,0.0
Australia,AUS,2021-01-17,0.0381665
Australia,AUS,2021-01-18,0.0381665
Australia,AUS,2021-01-19,0.0381665
Australia,AUS,2021-01-20,0.0381665
Australia,AUS,2021-01-21,0.0381665
Australia,AUS,2021-01-22,0.0381665
Australia,AUS,2021-01-23,0.0381665
Australia,AUS,2021-01-24,0.0
Australia,AUS,2021-01-25,0.0
Australia,AUS,2021-01-26,0.0
Australia,AUS,2021-01-27,0.0
Australia,AUS,2021-01-28,0.0
Australia,AUS,2021-01-29,0.0
Australia,AUS,2021-01-30,0.0
Australia,AUS,2021-01-31,0.0
Brazil,BRA,2020-06-01,32.47642
Brazil,BRA,2020-06-02,32.47642
Brazil,BRA,2020-06-03,32.47642
Brazil,BRA,2020-06-04,32.47642
Brazil,BRA,2020-06-05,32.47642
Brazil,BRA,2020-06-06,32.47642
Brazil,BRA,2020-06-07,33.988503
Brazil,BRA,2020-06-08,33.988503
Brazil,BRA,2020-06-09,33.988503
Brazil,BRA,2020-06-10,33.988503
Brazil,BRA,2020-06-11,33.988503
Brazil,BRA,2020-06-12,33.988503
Brazil,BRA,2020-06-13,33.988503
Brazil,BRA,2020-06-14,32.343285
Brazil,BRA,2020-06-15,32.343285
Brazil,BRA,2020-06-16,32.343285
Brazil,BRA,2020-06-17,32.343285
Brazil,BRA,2020-06-18,32.343285
Brazil,BRA,2020-06-19,32.343285
Brazil,BRA,2020-06-20,32.343285
Brazil,BRA,2020-06-21,33.883892
Brazil,BRA,2020-06-22,33.883892
Brazil,BRA,2020-06-23,33.883892
Brazil,BRA,2020-06-24,33.883892
Brazil,BRA,2020-06-25,33.883892
Brazil,BRA,2020-06-26,33.883892
Brazil,BRA,2020-06-27,33.883892
Brazil,BRA,2020-06-28,33.318054
Brazil,BRA,2020-06-29,33.318054
Brazil,BRA,2020-06-30,33.318054
Brazil,BRA,2020-07-01,33.318054
Brazil,BRA,2020-07-02,33.318054
Brazil,BRA,2020-07-03,33.318054
Brazil,BRA,2020-07-04,33.318054
Brazil,BRA,2020-07-05,34.297577
Brazil,BRA,2020-07-06,34.297577
Brazil,BRA,2020-07-07,34.297577
Brazil,BRA,2020-07-08,34.297577
Brazil,BRA,2020-07-09,34.297577
Brazil,BRA,2020-07-10,34.297577
Brazil,BRA,2020-07-11,34.297577
Brazil,BRA,2020-07-12,34.34988
Brazil,BRA,2020-07-13,34.34988
Brazil,BRA,2020-07-14,34.34988
Brazil,BRA,2020-07-15,34.34988
Brazil,BRA,2020-07-16,34.34988
Brazil,BRA,2020-07-17,34.34988
Brazil,BRA,2020-07-18,34.34988
Brazil,BRA,2020-07-19,35.438766
Brazil,BRA,2020-07-20,35.438766
Brazil,BRA,2020-07-21,35.438766
Brazil,BRA,2020-07-22,35.438766
Brazil,BRA,2020-07-23,35.438766
Brazil,BRA,2020-07-24,35.438766
Brazil,BRA,2020-07-25,35.438766
Brazil,BRA,2020-07-26,35.12494
Brazil,BRA,2020-07-27,35.12494
Brazil,BRA,2020-07-28,35.12494
Brazil,BRA,2020-07-29,35.12494
Brazil,BRA,2020-07-30,35.12494
Brazil,BRA,2020-07-31,35.12494
Brazil,BRA,2020-08-01,35.12494
Brazil,BRA,2020-08-02,34.411694
Brazil,BRA,2020-08-03,34.411694
Brazil,BRA,2020-08-04,34.411694
Brazil,BRA,2020-08-05,34.411694
Brazil,BRA,2020-08-06,34.411694
Brazil,BRA,2020-08-07,34.411694
Brazil,BRA,2020-08-08,34.411694
Brazil,BRA,2020-08-09,33.746
Brazil,BRA,2020-08-10,33.746
Brazil,BRA,2020-08-11,33.746
Brazil,BRA,2020-08-12,33.746
Brazil,BRA,2020-08-13,33.746
Brazil,BRA,2020-08-14,33.746
Brazil,BRA,2020-08-15,33.746
Brazil,BRA,2020-08-16,33.051773
Brazil,BRA,2020-08-17,33.051773
Brazil,BRA,2020-08-18,33.051773
Brazil,BRA,2020-08-19,33.051773
Brazil,BRA,2020-08-20,33.051773
Brazil,BRA,2020-08-21,33.051773
Brazil,BRA,2020-08-22,33.051773
Brazil,BRA,2020-08-23,32.5002
Brazil,BRA,2020-08-24,32.5002
Brazil,BRA,2020-08-25,32.5002
Brazil,BRA,2020-08-26,32.5002
Brazil,BRA,2020-08-27,32.5002
Brazil,BRA,2020-08-28,32.5002
Brazil,BRA,2020-08-29,32.5002
Brazil,BRA,2020-08-30,29.224026
Brazil,BRA,2020-08-31,29.224026
Brazil,BRA,2020-09-01,29.224026
Brazil,BRA,2020-09-02,29.224026
Brazil,BRA,2020-09-03,29.224026
Brazil,BRA,2020-09-04,29.224026
Brazil,BRA,2020-09-05,29.224026
Brazil,BRA,2020-09-06,28.610636
Brazil,BRA,2020-09-07,28.610636
Brazil,BRA,2020-09-08,28.610636
Brazil,BRA,2020-09-09,28.610636
Brazil,BRA,2020-09-10,28.610636
Brazil,BRA,2020-09-11,28.610636
Brazil,BRA,2020-09-12,28.610636
Brazil,BRA,2020-09-13,23.180464
Brazil,BRA,2020-09-14,23.180464
Brazil,BRA,2020-09-15,23.180464
Brazil,BRA,2020-09-16,23.180464
Brazil,BRA,2020-09-17,23.180464
Brazil,BRA,2020-09-18,23.180464
Brazil,BRA,2020-09-19,23.180464
Brazil,BRA,2020-09-20,25.662556
Brazil,BRA,2020-09-21,25.662556
Brazil,BRA,2020-09-22,25.662556
Brazil,BRA,2020-09-23,25.662556
Brazil,BRA,2020-09-24,25.662556
Brazil,BRA,2020-09-25,25.662556
Brazil,BRA,2020-09-26,25.662556
Brazil,BRA,2020-09-27,22.557562
Brazil,BRA,2020-09-28,22.557562
Brazil,BRA,2020-09-29,22.557562
Brazil,BRA,2020-09-30,22.557562
Brazil,BRA,2020-10-01,22.557562
Brazil,BRA,2020-10-02,22.557562
Brazil,BRA,2020-10-03,22.557562
Brazil,BRA,2020-10-04,23.066343
Brazil,BRA,2020-10-05,23.066343
Brazil,BRA,2020-10-06,23.066343
Brazil,BRA,2020-10-07,23.066343
Brazil,BRA,2020-10-08,23.066343
Brazil,BRA,2020-10-09,23.066343
Brazil,BRA,2020-10-10,23.066343
Brazil,BRA,2020-10-11,20.213364
Brazil,BRA,2020-10-12,20.213364
Brazil,BRA,2020-10-13,20.213364
Brazil,BRA,2020-10-14,20.213364
Brazil,BRA,2020-10-15,20.213364
Brazil,BRA,2020-10-16,20.213364
Brazil,BRA,2020-10-17,20.213364
Brazil,BRA,2020-10-18,16.999006
Brazil,BRA,2020-10-19,16.999006
Brazil,BRA,2020-10-20,16.999006
Brazil,BRA,2020-10-21,16.999006
Brazil,BRA,2020-10-22,16.999006
Brazil,BRA,2020-10-23,16.999006
Brazil,BRA,2020-10-24,16.999006
Brazil,BRA,2020-10-25,15.486927
Brazil,BRA,2020-10-26,15.486927
Brazil,BRA,2020-10-27,15.486927
Brazil,BRA,2020-10-28,15.486927
Brazil,BRA,2020-10-29,15.486927
Brazil,BRA,2020-10-30,15.486927
Brazil,BRA,2020-10-31,15.486927
Brazil,BRA,2020-11-01,14.29343
Brazil,BRA,2020-11-02,14.29343
Brazil,BRA,2020-11-03,14.29343
Brazil,BRA,2020-11-04,14.29343
Brazil,BRA,2020-11-05,14.29343
Brazil,BRA,2020-11-06,14.29343
Brazil,BRA,2020-11-07,14.29343
Brazil,BRA,2020-11-08,12.068106
Brazil,BRA,2020-11-09,12.068106
Brazil,BRA,2020-11-10,12.068106
Brazil,BRA,2020-11-11,12.068106
Brazil,BRA,2020-11-12,12.068106
Brazil,BRA,2020-11-13,12.068106
Brazil,BRA,2020-11-14,12.068106
Brazil,BRA,2020-11-15,12.94302
Brazil,BRA,2020-11-16,12.94302
Brazil,BRA,2020-11-17,12.94302
Brazil,BRA,2020-11-18,12.94302
Brazil,BRA,2020-11-19,12.94302
Brazil,BRA,2020-11-20,12.94302
Brazil,BRA,2020-11-21,12.94302
Brazil,BRA,2020-11-22,18.430252
Brazil,BRA,2020-11-23,18.430252
Brazil,BRA,2020-11-24,18.430252
Brazil,BRA,2020-11-25,18.430252
Brazil,BRA,2020-11-26,18.430252
Brazil,BRA,2020-11-27,18.430252
Brazil,BRA,2020-11-28,18.430252
Brazil,BRA,2020-11-29,15.981443
Brazil,BRA,2020-11-30,15.981443
Brazil,BRA,2020-12-01,15.981443
Brazil,BRA,2020-12-02,15.981443
Brazil,BRA,2020-12-03,15.981443
Brazil,BRA,2020-12-04,15.981443
Brazil,BRA,2020-12-05,15.981443
Brazil,BRA,2020-12-06,18.972317
Brazil,BRA,2020-12-07,18.972317
Brazil,BRA,2020-12-08,18.972317
Brazil,BRA,2020-12-09,18.972317
Brazil,BRA,2020-12-10,18.972317
Brazil,BRA,2020-12-11,18.972317
Brazil,BRA,2020-12-12,18.972317
Brazil,BRA,2020-12-13,21.268967
Brazil,BRA,2020-12-14,21.268967
Brazil,BRA,2020-12-15,21.268967
Brazil,BRA,2020-12-16,21.268967
Brazil,BRA,2020-12-17,21.268967
Brazil,BRA,2020-12-18,21.268967
Brazil,BRA,2020-12-19,21.268967
Brazil,BRA,2020-12-20,24.787642
Brazil,BRA,2020-12-21,24.787642
Brazil,BRA,2020-12-22,24.787642
Brazil,BRA,2020-12-23,24.787642
Brazil,BRA,2020-12-24,24.787642
Brazil,BRA,2020-12-25,24.787642
Brazil,BRA,2020-12-26,24.787642
Brazil,BRA,2020-12-27,23.00453
Brazil,BRA,2020-12-28,23.00453
Brazil,BRA,2020-12-29,23.00453
Brazil,BRA,2020-12-30,23.00453
Brazil,BRA,2020-12-31,23.00453
Brazil,BRA,2021-01-01,23.00453
Brazil,BRA,2021-01-02,23.00453
Brazil,BRA,2021-01-03,23.4087
Brazil,BRA,2021-01-04,23.4087
Brazil,BRA,2021-01-05,23.4087
Brazil,BRA,2021-01-06,23.4087
Brazil,BRA,2021-01-07,23.4087
Brazil,BRA,2021-01-08,23.4087
Brazil,BRA,2021-01-09,23.4087
Brazil,BRA,2021-01-10,28.762794
Brazil,BRA,2021-01-11,28.762794
Brazil,BRA,2021-01-12,28.762794
Brazil,BRA,2021-01-13,28.762794
Brazil,BRA,2021-01-14,28.762794
Brazil,BRA,2021-01-15,28.762794
Brazil,BRA,2021-01-16,28.762794
Brazil,BRA,2021-01-17,32.267204
Brazil,BRA,2021-01-18,32.267204
Brazil,BRA,2021-01-19,32.267204
Brazil,BRA,2021-01-20,32.267204
Brazil,BRA,2021-01-21,32.267204
Brazil,BRA,2021-01-22,32.267204
Brazil,BRA,2021-01-23,32.267204
Brazil,BRA,2021-01-24,33.270504
Brazil,BRA,2021-01-25,33.270504
Brazil,BRA,2021-01-26,33.270504
Brazil,BRA,2021-01-27,33.270504
Brazil,BRA,2021-01-28,33.270504
Brazil,BRA,2021-01-29,33.270504
Brazil,BRA,2021-01-30,33.270504
Brazil,BRA,2021-01-31,35.29612
Germany,DEU,2020-06-01,0.773016
Germany,DEU,2020-06-02,0.773016
Germany,DEU,2020-06-03,0.773016
Germany,DEU,2020-06-04,0.773016
Germany,DEU,2020-06-05,0.773016
Germany,DEU,2020-06-06,0.773016
Germany,DEU,2020-06-07,0.5232724
Germany,DEU,2020-06-08,0.5232724
Germany,DEU,2020-06-09,0.5232724
Germany,DEU,2020-06-10,0.5232724
Germany,DEU,2020-06-11,0.5232724
Germany,DEU,2020-06-12,0.5232724
Germany,DEU,2020-06-13,0.5232724
